# Interacting fermions (standard model)
# L=16, Delta=1, W=20.0
# Diagonal matrix elements (A_i)_m in Hamiltonian eigenbasis, A_i=2n_i-1
# E_m/|E_0| (A_i)_m
2.454336152925082337e-01 9.932805850999999464e-01
2.454756234436871187e-01 9.956318604999999655e-01
2.455989700030548062e-01 9.977699174999999920e-01
2.456675587664177984e-01 9.953583864999999697e-01
2.456786610152825179e-01 9.999973197999999508e-01
2.456810371479862531e-01 -9.919953431000000377e-01
2.456984353715023495e-01 9.941458720000000415e-01
2.457058060449647530e-01 9.941463791000000327e-01
2.457171276409140515e-01 9.944410041000000255e-01
2.457973122477717376e-01 9.977974903999999867e-01
2.458272267573104741e-01 -9.927359677999999521e-01
2.458479280524004384e-01 9.956285504999999869e-01
2.460114870975281531e-01 -9.930032438000000461e-01
2.460921520515727823e-01 -9.978653911000000543e-01
2.462432726394052362e-01 -9.998082907999999991e-01
2.464008116133573623e-01 9.944274802000000468e-01
2.469196920453091693e-01 -9.919954421000000133e-01
2.471322745269446397e-01 -9.980362866999999971e-01
2.474744431135872114e-01 -9.927677312999999559e-01
2.475640230872344916e-01 9.978143698000000450e-01
2.477198512303543654e-01 -9.959744386000000116e-01
2.477345499052272804e-01 -9.959580761999999865e-01
2.477891435093666772e-01 -9.927359033999999527e-01
2.477981339374908110e-01 9.971323113000000182e-01
2.480308669262988874e-01 -9.891481863000000097e-01
2.480456422834859398e-01 9.907547308999999913e-01
2.480782523929108141e-01 9.995656509000000467e-01
2.481348594810025843e-01 -9.953001391000000364e-01
2.481387663302657698e-01 9.977699907999999507e-01
2.481636637529169576e-01 9.974754915000000333e-01
2.481962774289610818e-01 9.998261540999999752e-01
2.482802859611840940e-01 9.977082109999999560e-01
2.482895459238210478e-01 9.942243722000000394e-01
2.482899358317338656e-01 -9.952825602999999521e-01
2.484196595063410951e-01 -9.977286256999999825e-01
2.484430609869705542e-01 -9.920891926999999555e-01
2.487013718584331901e-01 9.974278520999999564e-01
2.487714163119718880e-01 -9.930032420000000082e-01
2.488351664467896296e-01 9.974302269999999471e-01
2.488674311036631615e-01 -9.959226878000000394e-01
2.489500347700349392e-01 9.942250496000000215e-01
2.491014682013283632e-01 -9.959580555999999474e-01
2.491546794857454339e-01 -9.976320568000000000e-01
2.491777292722398840e-01 9.944274911999999578e-01
2.492059385556338325e-01 9.956330289999999472e-01
2.492381167219902827e-01 -9.978166923000000299e-01
2.492675568711673062e-01 9.999799315999999827e-01
2.493507086504919701e-01 9.941458896999999517e-01
2.493627067576876521e-01 9.974354651000000294e-01
2.493783290595700530e-01 -9.927360090000000303e-01
2.495131924872915630e-01 9.941202156999999762e-01
2.495229168747080672e-01 9.942179333999999757e-01
2.496006062492545363e-01 -9.959770235999999555e-01
2.496384855291212124e-01 9.932952258999999673e-01
2.496518713059681371e-01 -9.960412169000000260e-01
2.496986926098404280e-01 9.999977178000000189e-01
2.498503171100228681e-01 -9.927697527000000077e-01
2.498770891732337018e-01 -9.998820416000000488e-01
2.502938909238534571e-01 -9.919948709999999448e-01
2.503184454415384730e-01 9.941201866000000109e-01
2.503238311640025859e-01 9.941323146999999638e-01
2.503442159216331397e-01 9.941459112999999626e-01
2.504581125958882382e-01 9.944342022000000059e-01
2.504799656542411879e-01 -9.930000984000000308e-01
2.505155538907493651e-01 -9.917635376000000225e-01
2.506491500222197688e-01 9.994331752999999763e-01
2.507909832608746226e-01 -9.976490783000000473e-01
2.508868429046279824e-01 -9.959746760000000032e-01
2.510298626810835709e-01 -9.998144002000000086e-01
2.511030321299916879e-01 -9.917628483999999522e-01
2.511035742561193995e-01 9.999978674999999706e-01
2.514264860284728953e-01 -9.959254266999999494e-01
2.514828914751971456e-01 -9.927680821000000044e-01
2.515541102381276817e-01 9.974279212000000117e-01
2.516830533326336883e-01 9.941532451000000270e-01
2.517800949285344814e-01 -9.927406054999999840e-01
2.518017443074517248e-01 9.953581684000000207e-01
2.518023522886566057e-01 9.976711397999999953e-01
2.518393071772382918e-01 -9.978323228000000045e-01
2.518741301191563808e-01 -9.998888581000000553e-01
2.519015243026698214e-01 -9.920905724999999897e-01
2.519175161317835365e-01 -9.959605926000000276e-01
2.520128018045943996e-01 -9.978258278999999620e-01
2.521085000588262348e-01 -9.977423083999999998e-01
2.522091067454374502e-01 9.974279069000000497e-01
2.522535272050297483e-01 9.956492545999999777e-01
2.522914162930993687e-01 9.977703284000000172e-01
2.525535619171643820e-01 -9.959771056999999761e-01
2.525741182546573094e-01 -9.920799678999999704e-01
2.526194051479715985e-01 -9.927697492999999485e-01
2.526215308530514458e-01 9.995478061000000469e-01
2.526283183842646385e-01 9.941293613999999668e-01
2.526467799698376426e-01 9.993405716000000050e-01
2.527431707851025000e-01 -9.975255999000000040e-01
2.527926363550194178e-01 -9.929823304999999545e-01
2.528855793958717513e-01 9.974354877000000119e-01
2.528909305985565514e-01 9.999584124999999490e-01
2.529325861639456496e-01 9.973437423000000024e-01
2.529473045826037825e-01 9.939269616999999446e-01
2.530216595502785548e-01 -9.977424032999999692e-01
2.530305399227225638e-01 9.942179433000000177e-01
2.530414555609724059e-01 9.974354884999999671e-01
2.530455137367956797e-01 -9.960500988999999583e-01
2.532361896607892571e-01 -9.978565631000000380e-01
2.533466304083591969e-01 -9.978157250000000422e-01
2.534411203429369763e-01 9.994331694000000432e-01
2.535289205735727358e-01 9.977644010999999757e-01
2.535829486138006517e-01 -9.976490636999999495e-01
2.536408263100043414e-01 -9.959746458999999552e-01
2.536776321648525623e-01 9.942186200000000529e-01
2.536872016590897005e-01 9.953721465999999518e-01
2.537042769761833627e-01 -9.960402508000000266e-01
2.538249818170915661e-01 -9.929993315999999792e-01
2.539247264008755445e-01 -9.980265929999999619e-01
2.540360526890564352e-01 9.941230871999999774e-01
2.540983024235784482e-01 9.956572149000000316e-01
2.542943189777783219e-01 9.999603734999999993e-01
2.544107516457075890e-01 9.998562218000000001e-01
2.546083883367070144e-01 9.999637302999999644e-01
2.546509900752344513e-01 -9.998888120000000157e-01
2.548310722483665414e-01 9.978091130999999780e-01
2.549982017341335117e-01 -9.959605904999999648e-01
2.551063426491760877e-01 9.942252782999999594e-01
2.552672979348636351e-01 9.956362568000000079e-01
2.553008744707291333e-01 9.956297001999999674e-01
2.555296637976680607e-01 -9.951801649999999499e-01
2.555335766337564207e-01 9.953608384000000031e-01
2.555790266999019567e-01 -9.959279408000000222e-01
2.556258030388957603e-01 9.998559241000000153e-01
2.556839888655277893e-01 9.999604813000000370e-01
2.559785935272160806e-01 -9.998848374000000039e-01
2.560738051926772507e-01 -9.977298010999999800e-01
2.560823719573848134e-01 -9.920902717999999787e-01
2.562202215370830705e-01 -9.919940449999999910e-01
2.562296473475156322e-01 -9.952231985999999697e-01
2.562310494110231485e-01 9.999603306000000025e-01
2.562515397660597438e-01 -9.952033496000000090e-01
2.562665475903950774e-01 9.974014757000000397e-01
2.563399044141936312e-01 -9.979538556999999477e-01
2.564183009983879713e-01 9.999576498000000147e-01
2.565828249414051632e-01 9.974863671999999459e-01
2.567235968560711568e-01 -9.959796194000000158e-01
2.568020499966565673e-01 -9.959250090000000277e-01
2.568054591751535165e-01 9.977646404000000135e-01
2.568800010082017415e-01 9.956572286999999521e-01
2.569049970223996615e-01 -9.952050793000000173e-01
2.569409318578725343e-01 9.941281829000000458e-01
2.570184109292618646e-01 9.999613844000000418e-01
2.571475295523871774e-01 9.974595876999999833e-01
2.571611707246490575e-01 -9.980393873999999776e-01
2.572074831483803226e-01 -9.999291869999999971e-01
2.574024983742225769e-01 -9.998841351999999683e-01
2.574311243151737871e-01 -9.929993018999999643e-01
2.577341521851444495e-01 9.939271614000000366e-01
2.578617334679888518e-01 -9.978653926999999646e-01
2.582877844813877277e-01 9.953610377999999592e-01
2.586823821164157544e-01 -9.887773009000000446e-01
2.586968778761285503e-01 9.904117381999999470e-01
2.588525588962038992e-01 9.974226258999999706e-01
2.589899839208307797e-01 9.956297070999999832e-01
2.592484366927882977e-01 -9.930033815000000041e-01
2.595112295308700245e-01 9.974302269999999471e-01
2.595595014297476522e-01 9.977649927999999724e-01
2.596467907421742272e-01 9.999977220000000333e-01
2.596861747532315245e-01 9.944341655999999752e-01
2.597159593359257279e-01 -9.960552571999999882e-01
2.597557354203432478e-01 -9.960190639999999540e-01
2.598172123448987958e-01 -9.959796182000000275e-01
2.599409812938904829e-01 -9.918603564000000317e-01
2.600089866602456889e-01 9.956285580999999496e-01
2.600786270667737599e-01 -9.959250183000000201e-01
2.600918100558398116e-01 9.993548817999999834e-01
2.601169466967399591e-01 9.953604227000000249e-01
2.601363791670277537e-01 -9.927639110999999517e-01
2.601869080990015792e-01 -9.977485154999999883e-01
2.602090570593739716e-01 9.998268126999999561e-01
2.603554567170968670e-01 -9.885986333999999820e-01
2.603698020419044079e-01 9.902172648999999494e-01
2.604248278438707209e-01 9.999573733000000075e-01
2.604641856148005585e-01 -9.919940560000000129e-01
2.605508209621096860e-01 -9.980260600999999454e-01
2.607663720173840627e-01 9.974354585000000384e-01
2.607980745495860897e-01 -9.998908129000000367e-01
2.608532114262666068e-01 9.977699782000000184e-01
2.608767792642087691e-01 9.941305094000000286e-01
2.609008817129023772e-01 9.953583864999999697e-01
2.609468128905104156e-01 -9.917434507000000288e-01
2.609471521014780637e-01 9.941463860000000485e-01
2.609654633795251422e-01 -9.979631093999999925e-01
2.610942765471865323e-01 9.978143695000000202e-01
2.611478753193104962e-01 -9.927360077000000338e-01
2.612236988424662121e-01 -9.960453414000000061e-01
2.612689988558442034e-01 -9.980383898000000364e-01
2.612957976686995365e-01 -9.927655788999999453e-01
2.613800808306056545e-01 -9.952617888000000468e-01
2.614123885416688720e-01 9.953593544000000071e-01
2.614509564338116099e-01 -9.887777574999999652e-01
2.614654523209036241e-01 9.904120198000000430e-01
2.614844063546932773e-01 -9.998082905999999825e-01
2.616817277820258636e-01 9.941297130999999787e-01
2.616919745517848339e-01 9.953573167000000499e-01
2.617610925759704110e-01 -9.959579766999999695e-01
2.617787510353133396e-01 -9.917628498999999653e-01
2.618363073536456587e-01 9.976717748000000219e-01
2.618718715154738641e-01 -9.920893876999999916e-01
2.623152667435828533e-01 9.995667786999999915e-01
2.623255463771907992e-01 9.953593548000000402e-01
2.626346438688689777e-01 9.956494501000000552e-01
2.626799386596973540e-01 -9.976435936999999976e-01
2.628472025305829129e-01 -9.959253505999999811e-01
2.628894709175886857e-01 9.953604160000000256e-01
2.629051364010399627e-01 9.974279206999999703e-01
2.629302960975861136e-01 -9.927639014000000373e-01
2.630712291470151953e-01 9.932806154000000110e-01
2.631022042162671770e-01 9.944352740999999885e-01
2.631059631782102781e-01 9.956113004000000100e-01
2.631371938976357350e-01 9.953573262999999560e-01
2.632768635995706985e-01 9.944410648000000519e-01
2.632870248978466665e-01 9.956494144999999962e-01
2.633763493486996898e-01 9.956428264000000139e-01
2.637386041159889838e-01 9.941463861999999541e-01
2.639403611438901898e-01 -9.927406200999999708e-01
2.640365597438527612e-01 9.998102583000000321e-01
2.640996255972893336e-01 -9.952231915999999456e-01
2.641262341055311547e-01 -9.959227201000000473e-01
2.642266022107895851e-01 9.999603741999999462e-01
2.642758581144456498e-01 -9.998082929999999591e-01
2.642780431782603690e-01 9.974354869999999540e-01
2.646751040734054983e-01 -9.927402272999999999e-01
2.647006690907548476e-01 9.944410696000000049e-01
2.648893204488005360e-01 -9.960411817000000001e-01
2.649341215176196918e-01 9.974354879000000285e-01
2.650183158961820773e-01 9.942252781999999511e-01
2.650257926765675065e-01 9.999636054999999635e-01
2.650905251602332924e-01 -9.952806889999999962e-01
2.651048406782940958e-01 -9.920890669999999911e-01
2.651077262006558688e-01 9.977072399999999952e-01
2.651141066277561964e-01 -9.998820391999999613e-01
2.653904300729026944e-01 9.971337531999999726e-01
2.655381836447731070e-01 -9.951781274000000010e-01
2.655474180041788590e-01 -9.998069786000000070e-01
2.656197352858419292e-01 -9.977297082999999622e-01
2.656820698549506310e-01 9.999635707999999790e-01
2.657404918427294649e-01 9.999632818999999451e-01
2.658350077626761010e-01 9.977703285000000255e-01
2.658451898237714217e-01 9.942243793999999690e-01
2.659902076712889474e-01 -9.976260794000000320e-01
2.664006091236439389e-01 9.942252781000000539e-01
2.664719567943849565e-01 -9.920891761000000253e-01
2.666266953353204072e-01 -9.980393893000000238e-01
2.667898863817678712e-01 -9.920794586000000193e-01
2.670148386632777981e-01 -9.960518344000000024e-01
2.671955649933243637e-01 9.932950918999999823e-01
2.676812900052421007e-01 -9.960411689999999485e-01
2.677050859794377624e-01 -9.917441897000000006e-01
2.677564233875706634e-01 9.941324016000000485e-01
2.678052272222353203e-01 -9.929994280999999701e-01
2.678313705414220869e-01 -9.920905729000000228e-01
2.679003428437349288e-01 9.956332839000000545e-01
2.679540612249833864e-01 -9.917618138999999555e-01
2.680024425426448254e-01 9.956507731999999500e-01
2.680510014269937846e-01 9.944340366999999681e-01
2.682820676581934571e-01 -9.960500988999999583e-01
2.683126595706333273e-01 -9.919942836999999791e-01
2.684448863750658609e-01 9.941280464999999733e-01
2.686064664560204318e-01 9.999801211000000078e-01
2.686344538447446584e-01 -9.920886665999999465e-01
2.686363190592391259e-01 -9.998821821000000165e-01
2.688047381326276741e-01 9.998429218000000063e-01
2.689375936810842749e-01 -9.960402074999999966e-01
2.689462184033548642e-01 9.953721368000000291e-01
2.689488250925179402e-01 -9.960412345000000389e-01
2.690078460175741593e-01 9.941285443999999805e-01
2.690781945254049345e-01 9.999584119000000104e-01
2.691226347287824505e-01 -9.959279388999999760e-01
2.691641695386336464e-01 -9.978654179999999485e-01
2.692813860985248664e-01 -9.998842148000000041e-01
2.693709674733439918e-01 9.995330786999999662e-01
2.694145804758113494e-01 -9.917636957000000031e-01
2.694296782299037685e-01 -9.978565620999999553e-01
2.696334314181780822e-01 -9.919946531000000123e-01
2.698769270627455197e-01 -9.980356898000000143e-01
2.699590756030236793e-01 -9.918587453999999637e-01
2.700899292590405176e-01 9.978091328000000537e-01
2.700919026185261695e-01 9.995750477000000522e-01
2.702836965502789512e-01 9.941231054000000400e-01
2.703100955196392485e-01 9.938993656000000287e-01
2.703238685294345189e-01 -9.952231675999999583e-01
2.704041810250685796e-01 9.974279078000000132e-01
2.704405900935240026e-01 9.973441317000000250e-01
2.704878207943357538e-01 9.978140582000000203e-01
2.705047530645212084e-01 9.956362568000000079e-01
2.705480877433069087e-01 -9.978326143000000314e-01
2.706193354213293212e-01 9.942186739999999689e-01
2.710545776125650730e-01 -9.960500981000000031e-01
2.710861326395848092e-01 9.974354892000000250e-01
2.711618244525863530e-01 9.942195716999999711e-01
2.714161503912997930e-01 -9.920886661000000162e-01
2.714699933494639228e-01 -9.978670468000000460e-01
2.714797199023277763e-01 -9.919940450999999992e-01
2.714905491774397550e-01 9.999603313999999576e-01
2.716173742096214538e-01 9.941230983000000077e-01
2.717149194631137132e-01 9.998270804000000123e-01
2.718536707605888059e-01 9.999584060999999746e-01
2.719134558338218155e-01 9.998426296000000324e-01
2.720317788099597123e-01 -9.980258761000000423e-01
2.721376830725875107e-01 -9.929863128999999455e-01
2.722243181651381461e-01 -9.978565687999999545e-01
2.722735212064015808e-01 9.999614189000000097e-01
2.722840983979593066e-01 9.998280389000000490e-01
2.724603254378075157e-01 -9.960399430999999915e-01
2.724965706965354340e-01 -9.927360590999999568e-01
2.725019040661239567e-01 9.956383761999999527e-01
2.725459449355234209e-01 9.956124229999999686e-01
2.726177388158098625e-01 -9.980254579999999764e-01
2.727717323154574824e-01 -9.919820476999999803e-01
2.730704178264772852e-01 9.953573258000000257e-01
2.730758017656317316e-01 9.999998490000000517e-01
2.730886386652501829e-01 9.998114946999999697e-01
2.731029929066058348e-01 -9.960453488999999605e-01
2.732275522439017168e-01 9.941408510000000476e-01
2.732967233852383604e-01 9.956362572000000410e-01
2.733459083386469701e-01 -9.927655784000000150e-01
2.733583124035421363e-01 9.998102481999999736e-01
2.734399278616199691e-01 9.941528903999999889e-01
2.734411868782192223e-01 9.974782142000000462e-01
2.734465683971677996e-01 -9.999099364000000323e-01
2.735078402411158516e-01 9.974891366999999454e-01
2.736785901001917432e-01 9.978140632999999982e-01
2.740620279109298174e-01 -9.927637945999999713e-01
2.740891126902224029e-01 9.974226255999999458e-01
2.741498557828648819e-01 9.978140511999999962e-01
2.741668638437095851e-01 9.939269625000000108e-01
2.742339271130627698e-01 -9.919937382000000303e-01
2.742401959559318536e-01 9.999600359000000438e-01
2.742872152071731406e-01 -9.959770434000000394e-01
2.747445448345990360e-01 9.974302272999999719e-01
2.747663907597134858e-01 -9.927359231000000284e-01
2.751180564891739233e-01 -9.979631778999999980e-01
2.751279634110689876e-01 9.939231144000000295e-01
2.751370075932405568e-01 9.977081773000000542e-01
2.752488683647936196e-01 9.978025069999999497e-01
2.753937570497422271e-01 9.999998417000000028e-01
2.754281021920585992e-01 -9.976256481999999925e-01
2.755197501679811922e-01 -9.930032546999999488e-01
2.758810422028283305e-01 -9.919821648000000103e-01
2.760069169857353732e-01 -9.891479609000000117e-01
2.760216920881638503e-01 9.907544981999999445e-01
2.761833663023911534e-01 -9.917434507000000288e-01
2.763631310464090274e-01 9.993456683000000451e-01
2.763996787034985747e-01 -9.920891926999999555e-01
2.764330747429535329e-01 -9.919953197999999972e-01
2.764555673725676566e-01 9.998249223999999824e-01
2.764582823341011908e-01 -9.977487123999999596e-01
2.764700757428271150e-01 9.944410115999999800e-01
2.765602769451221965e-01 9.977074501999999567e-01
2.766446314394135353e-01 -9.980362852999999923e-01
2.768616227719732370e-01 9.974226124999999721e-01
2.770120783126927000e-01 -9.917628502999999984e-01
2.771260642798085705e-01 9.944274835999999951e-01
2.771493741747506623e-01 -9.960552448999999697e-01
2.772599624275028929e-01 9.999799771999999809e-01
2.773976122765224872e-01 -9.919947556999999527e-01
2.775768686499163196e-01 -9.959770517999999573e-01
2.776914042585362785e-01 -9.888726419000000156e-01
2.777059550460890813e-01 9.904698768999999903e-01
2.777348785449901825e-01 9.978143959999999923e-01
2.778133758861786040e-01 -9.920889880000000050e-01
2.778340873716093617e-01 -9.929993210999999986e-01
2.781291562033187392e-01 9.974278466999999537e-01
2.781375927864233044e-01 9.974279203999999455e-01
2.781575137561705935e-01 9.974299771000000314e-01
2.782715449429235544e-01 9.941202054000000121e-01
2.782787088798480135e-01 9.974357243000000484e-01
2.783651743032251602e-01 9.998571799000000038e-01
2.784525669202310705e-01 9.978025122000000469e-01
2.784889019813368005e-01 9.976969263999999615e-01
2.785513176910336952e-01 9.956493967999999750e-01
2.785587146046235030e-01 9.977082324999999585e-01
2.788339099790492770e-01 -9.927402397000000267e-01
2.789370496022324231e-01 9.953456532000000134e-01
2.789558929434457490e-01 -9.917434522000000419e-01
2.789831756701072751e-01 -9.998144346999999765e-01
2.790581753042135627e-01 9.942243791999999525e-01
2.791433804371987737e-01 9.978143888999999600e-01
2.792220893553370442e-01 -9.978666820999999576e-01
2.792780538150653746e-01 -9.959770539000000200e-01
2.793865237507349164e-01 -9.927697630999999800e-01
2.796948007926036706e-01 9.941458978999999641e-01
2.797032199247496131e-01 9.941283908000000391e-01
2.797466981599606162e-01 9.974354651000000294e-01
2.797600369338608117e-01 -9.927406090000000516e-01
2.798650382049192586e-01 9.976720623999999482e-01
2.799466420714843973e-01 9.956333657000000503e-01
2.800198918967051198e-01 9.999801442000000318e-01
2.801716940909543263e-01 -9.927405900000000338e-01
2.802242352330880371e-01 9.956492295000000103e-01
2.805198491206480904e-01 -9.919948681000000379e-01
2.805347351704114978e-01 -9.917629364000000169e-01
2.805442670877671407e-01 9.998585290999999486e-01
2.805932031421030093e-01 -9.927697503000000312e-01
2.806037738373184931e-01 9.993405498999999859e-01
2.807001622323773704e-01 -9.975255883000000434e-01
2.807615783970262568e-01 9.995330739000000131e-01
2.807912933032656322e-01 -9.929823741000000092e-01
2.808465355225935878e-01 -9.920811138999999779e-01
2.809424737593499977e-01 9.999636041999999669e-01
2.809975868161089796e-01 9.974354886999999836e-01
2.812266129410910254e-01 9.974584266999999560e-01
2.812389121728557928e-01 -9.930000888000000137e-01
2.812652841378130986e-01 -9.917635773999999849e-01
2.813010801298932440e-01 9.976713522000000278e-01
2.813198923905673166e-01 9.956493989000000377e-01
2.813931288409657894e-01 9.994331694000000432e-01
2.814025840760072672e-01 -9.927405776000000071e-01
2.815349572392087385e-01 -9.976490639999999743e-01
2.816110031665511881e-01 -9.959746741999999653e-01
2.816408292748839859e-01 9.974279072999999718e-01
2.817862707858180826e-01 9.974357469000000309e-01
2.817931584371290432e-01 -9.929991941000000377e-01
2.818816730106512014e-01 -9.980266076999999569e-01
2.820132045790862407e-01 -9.930030263000000357e-01
2.822137723942222953e-01 -9.920812256000000051e-01
2.822612025709542172e-01 9.956496001000000318e-01
2.822834781463104403e-01 9.974279079000000214e-01
2.823305393053280876e-01 -9.977288979999999752e-01
2.823362298463598097e-01 9.974357484000000440e-01
2.824265344806133893e-01 -9.920887752999999476e-01
2.824419999786275670e-01 9.941532454000000518e-01
2.824720354984626702e-01 9.942188348999999592e-01
2.824959263702065404e-01 9.978028465999999597e-01
2.825577048014689674e-01 -9.927359555000000446e-01
2.825747710746352448e-01 9.999637672000000199e-01
2.825982101321461992e-01 -9.978326592999999800e-01
2.825993783273335613e-01 -9.998888568999999560e-01
2.827164312048766059e-01 9.941528960000000081e-01
2.827946191418440613e-01 9.974890992999999595e-01
2.828029868127693303e-01 -9.929992048000000349e-01
2.829164686127767503e-01 9.999603720999999945e-01
2.829791795875968297e-01 -9.979631500000000210e-01
2.829801251238388549e-01 9.998280129000000072e-01
2.829853945490392042e-01 9.999579889999999915e-01
2.832900665031101717e-01 -9.980252754999999754e-01
2.833535004826062131e-01 -9.978578376000000194e-01
2.834049549522784650e-01 -9.927654743999999587e-01
2.835641642504582172e-01 -9.929825351000000078e-01
2.835860297919786110e-01 -9.951783678000000188e-01
2.837115666377105772e-01 9.999636028999999704e-01
2.837126455400372227e-01 9.939269620999999777e-01
2.844810281855306155e-01 9.998114936999999980e-01
2.845382870732924285e-01 -9.920905583000000361e-01
2.848924481624432459e-01 -9.919946509000000523e-01
2.850240969197968544e-01 -9.951800359000000373e-01
2.850696291455646625e-01 9.953605925999999826e-01
2.851134794555921781e-01 -9.980356898000000143e-01
2.851436264322791958e-01 9.998562264000000477e-01
2.851673373171296211e-01 -9.917443335000000193e-01
2.851965350635760621e-01 -9.918587465999999520e-01
2.852229946654637471e-01 9.998105422999999936e-01
2.853704943704702401e-01 9.941315333000000365e-01
2.854384368114713522e-01 -9.952619217999999490e-01
2.854853481724800579e-01 -9.920902708000000070e-01
2.854898191844827959e-01 9.974863650999999942e-01
2.857955250760018107e-01 9.941297177000000262e-01
2.860354598333744169e-01 9.995762934999999905e-01
2.860399584866765155e-01 -9.930033708000000070e-01
2.862577469586411461e-01 9.953610373000000289e-01
2.863591468359002468e-01 9.976717753999999605e-01
2.867357326615199153e-01 -9.927402624000000175e-01
2.867785820253275220e-01 -9.978653870999999453e-01
2.868653429685863454e-01 9.974863867000000051e-01
2.868720707589268448e-01 -9.930029068000000292e-01
2.871489099626944319e-01 -9.918393656999999752e-01
2.873287583948856971e-01 9.941281727999999873e-01
2.875296241501093530e-01 9.977650143999999832e-01
2.875353800367010937e-01 9.974595890999999881e-01
2.878029045047502121e-01 9.978140561999999658e-01
2.878905624527532958e-01 -9.980356911000000109e-01
2.879884991427095198e-01 -9.918587425999999541e-01
2.881196331604761185e-01 9.993557359000000417e-01
2.882143690644036749e-01 -9.977214674000000061e-01
2.883025767812900098e-01 9.941196113000000389e-01
2.883102447579437566e-01 -9.927638161999999822e-01
2.890771226722465559e-01 9.978143888999999600e-01
2.892756987852835859e-01 -9.927655797000000115e-01
2.893176985294313996e-01 9.956285501999999621e-01
2.893687607983641552e-01 -9.918603545999999938e-01
2.894247518803577668e-01 -9.887776891999999762e-01
2.894392477674498365e-01 9.904119281000000052e-01
2.894739465145900748e-01 -9.930032440999999599e-01
2.895110243241569847e-01 -9.980389773000000186e-01
2.897915445337609364e-01 9.976718143999999677e-01
2.898285432408078677e-01 -9.920893845999999572e-01
2.900052864214149317e-01 -9.919954318000000493e-01
2.900160150669119918e-01 9.956265809000000022e-01
2.900610010904157710e-01 -9.951781201999999604e-01
2.900690603761541531e-01 -9.927360136999999751e-01
2.902241903535536238e-01 -9.953003906999999817e-01
2.902797443973084146e-01 9.995667983999999562e-01
2.903401645835284595e-01 -9.952795865000000353e-01
2.903875374395937237e-01 9.999977130999999630e-01
2.905655460057630646e-01 -9.959770485000000173e-01
2.905898583754761288e-01 9.941297059999999464e-01
2.905929875743609725e-01 9.998268180999999588e-01
2.906368892182299990e-01 -9.976435939000000142e-01
2.906509780012092037e-01 9.995512279999999583e-01
2.908209979771290699e-01 -9.959253918999999566e-01
2.908415538051049576e-01 9.953604161000000339e-01
2.909348319807885663e-01 -9.980260454999999586e-01
2.909542732402451981e-01 -9.999335336000000352e-01
2.910435351478818933e-01 9.941459112999999626e-01
2.912257774184938697e-01 -9.959580544999999674e-01
2.912265890791344014e-01 -9.929994293999999666e-01
2.912641041816986798e-01 -9.929999927999999532e-01
2.914029975070479006e-01 9.998102501000000197e-01
2.914376623713051950e-01 9.995330703999999455e-01
2.915160956407262249e-01 9.974354591999999853e-01
2.916906100664325985e-01 9.941463861999999541e-01
2.917642746385217256e-01 -9.952617732999999856e-01
2.918896676730699524e-01 -9.980264361999999778e-01
2.922278654660611652e-01 -9.998082929999999591e-01
2.926143285342085454e-01 9.942179332999999675e-01
2.926513004916109773e-01 -9.978336560999999660e-01
2.927323885995551378e-01 9.993519296999999746e-01
2.927967417477865819e-01 9.994973294000000230e-01
2.928268424858024299e-01 -9.977455562000000500e-01
2.930481173280952145e-01 -9.977134057000000000e-01
2.930543350918813350e-01 -9.959744389000000364e-01
2.930776693162618907e-01 -9.920889848999999705e-01
2.934196982952362309e-01 9.944273241000000096e-01
2.934862321763875292e-01 9.944341730000000323e-01
2.934980031663638189e-01 -9.951781385000000313e-01
2.936194153442991395e-01 9.998571896000000292e-01
2.937209827252842964e-01 -9.977424034999999858e-01
2.938309776454465783e-01 9.941532441000000553e-01
2.940526718202610690e-01 9.977072470000000193e-01
2.941025176172671340e-01 9.998582323000000383e-01
2.941498876709886523e-01 -9.980361951999999759e-01
2.941658691823823557e-01 -9.978258173999999814e-01
2.944294614526957177e-01 -9.959580554000000419e-01
2.945798406932388369e-01 9.941529048999999674e-01
2.946694579890090648e-01 9.953583772999999857e-01
2.947605967026528662e-01 -9.920794775000000287e-01
2.948333466916599477e-01 -9.952231610999999756e-01
2.948799994727721585e-01 -9.952033719999999750e-01
2.949356765648915024e-01 9.941284112999999589e-01
2.949666544364871745e-01 9.999603736000000076e-01
2.949718433579956445e-01 -9.960518351999999576e-01
2.950434480800819825e-01 9.974354878000000202e-01
2.951591618194715494e-01 -9.953001113999999649e-01
2.956333001592013066e-01 -9.960411693999999816e-01
2.956724187118821012e-01 9.974008944000000154e-01
2.957772180868144529e-01 9.942252782999999594e-01
2.958295421746902076e-01 -9.998069176999999641e-01
2.958462438884162382e-01 -9.920889580999999735e-01
2.958641871677830104e-01 -9.929993118000000063e-01
2.958763923936543749e-01 9.956333128000000032e-01
2.958838653526620344e-01 -9.978666500999999744e-01
2.960895669340872227e-01 -9.929993035999999940e-01
2.962180264969247467e-01 9.956572680999999925e-01
2.965028243568158528e-01 -9.980367473000000267e-01
2.965764043490767832e-01 -9.927406166000000143e-01
2.972509851627513910e-01 -9.978666823999999824e-01
2.972539688945221581e-01 9.999580032999999535e-01
2.975607175126581128e-01 9.956572169999999833e-01
2.975951990781612322e-01 -9.978582281000000220e-01
2.979056693361172292e-01 -9.959746795999999680e-01
