time,C4-_L14_U0.08,C4+_L12_U0.08,C4+_L13_U0.08,C4+_L14_U0.08,C4-_L14_U0.32,C4+_L12_U0.32,C4+_L13_U0.32,C4+_L14_U0.32,C4-_L14_U1.28,C4+_L12_U1.28,C4+_L13_U1.28,C4+_L14_U1.28
2.200999999999999659e+02,7.834644953765886044e-02,8.702407374082739011e-01,8.336645365309983680e-01,8.457153975997830919e-01,-1.934236675835586318e-04,2.659825903613855513e-01,1.842148758868743241e-01,2.044757912722392212e-01,5.504711801303035449e-05,4.426166962742509453e-02,3.558793304676630825e-02,3.242220892747139926e-02
2.300999999999999659e+02,7.204267929976942986e-02,8.673304940715415023e-01,8.288318932548089935e-01,8.413410404274558330e-01,-1.034308048951039272e-04,2.577938789206944414e-01,1.755784858424770667e-01,1.948745468257217228e-01,3.066462067999029716e-05,4.215185386203734036e-02,3.356739720130805932e-02,3.041311100390354377e-02
2.400999999999999659e+02,6.640189695385190216e-02,8.645402195429189307e-01,8.240572568655276653e-01,8.370932586091269778e-01,2.395862364244408086e-04,2.500432590411396094e-01,1.671963454745337696e-01,1.858296083971473223e-01,-1.942972388713461922e-04,3.963557636653855520e-02,3.212551312482955085e-02,2.849945283376453808e-02
2.500999999999999659e+02,6.130931244218725679e-02,8.615969847839561879e-01,8.193090880297873024e-01,8.328972919043442502e-01,-7.310819568176552875e-05,2.427187282141967661e-01,1.593387724440269437e-01,1.771243546757796383e-01,-1.991161748840632000e-05,3.960783803216044729e-02,3.032476873589007305e-02,2.669014845629947771e-02
2.600999999999999659e+02,5.667957521406181975e-02,8.589196808829704377e-01,8.146572116176312717e-01,8.287902443161931920e-01,-7.688168548884530436e-05,2.350711298661420368e-01,1.521826639649809798e-01,1.691414227109755419e-01,4.386572504153953678e-05,3.719680598587248033e-02,2.863186904258279569e-02,2.529892209250726720e-02
2.700999999999999659e+02,5.250454467608518111e-02,8.564403255153659744e-01,8.100983747944504598e-01,8.247120915747200298e-01,7.000345478306985972e-05,2.284717505958745176e-01,1.454796359801692474e-01,1.612440672728129853e-01,6.053834916833344964e-05,3.623758033602438033e-02,2.736173032990496870e-02,2.386906995257096625e-02
2.800999999999999659e+02,4.865555352946638462e-02,8.537540239537720899e-01,8.055439054771861285e-01,8.207053847942777924e-01,1.665305331462478458e-04,2.222424486717723968e-01,1.392013496461207422e-01,1.541186639244132572e-01,-1.947492216795602353e-04,3.511793298338303226e-02,2.619025399202709603e-02,2.229226752675302764e-02
2.900999999999999659e+02,4.516803094023381232e-02,8.511437026373144255e-01,8.011253612930853141e-01,8.167873176926502277e-01,9.625171385540811861e-05,2.154290246661552111e-01,1.330682968904875196e-01,1.473199372798086881e-01,-1.513634734328852116e-05,3.416761965035679249e-02,2.479910451669714577e-02,2.102298931719953287e-02
3.000999999999999659e+02,4.199505691711921673e-02,8.486523503888989683e-01,7.966557212703418989e-01,8.128826179150093756e-01,1.147279123027354191e-04,2.102849495544568958e-01,1.272696889292271594e-01,1.408940968371527325e-01,1.106682524822251548e-04,3.355777684760338775e-02,2.388273260011294571e-02,1.991296856251589462e-02
3.100999999999999659e+02,3.908800185875134503e-02,8.461210085377802725e-01,7.923184965634340049e-01,8.090306672481423211e-01,2.214341571234885173e-04,2.048748188371369572e-01,1.217951129326108051e-01,1.347757312535053653e-01,-9.222022145308340468e-05,3.250362000284393038e-02,2.244738613623090476e-02,1.865146428263144210e-02
3.200999999999999659e+02,3.641588951328288831e-02,8.437196328954472690e-01,7.881025533311090125e-01,8.052273925492126061e-01,8.028471777988725345e-06,1.996057175949773332e-01,1.167514603786136418e-01,1.289864213264774739e-01,-2.002386251251330438e-04,3.145917658203636891e-02,2.159152601576357078e-02,1.768475188673866369e-02
3.300999999999999659e+02,3.391626766493195666e-02,8.412442764881130630e-01,7.837611380811481121e-01,8.014317728616203729e-01,-6.179666945320813544e-05,1.946666853372354677e-01,1.119357225029518482e-01,1.235805311792661093e-01,-3.044383464763755726e-05,3.148461173341558089e-02,2.048253053406433669e-02,1.696424188996010704e-02
3.400999999999999659e+02,3.159004397681778459e-02,8.389628696538899977e-01,7.795640219064211562e-01,7.977673315536359944e-01,-1.098512170441375750e-04,1.892455523204349954e-01,1.079176874809523873e-01,1.183666607872513460e-01,1.368753409285271153e-04,2.982041180912020292e-02,1.964948862075541203e-02,1.607867440745154586e-02
3.500999999999999659e+02,2.945667239253525402e-02,8.363725431387839526e-01,7.754807438055187907e-01,7.940575290329779934e-01,2.501120813237033393e-04,1.843595311420087035e-01,1.034351939005498655e-01,1.136195921788349383e-01,4.990286184981917696e-05,2.885067162819016096e-02,1.891708407637961165e-02,1.533208232460082747e-02
3.600999999999999659e+02,2.748463210413891120e-02,8.343130785995641618e-01,7.713671707029545743e-01,7.904742367938549785e-01,1.249532054086377117e-04,1.805967447196464015e-01,9.945448649085347759e-02,1.089333825595389521e-01,5.131740870754520088e-05,2.941685409235563625e-02,1.810031295152966790e-02,1.452432599202380450e-02
3.700999999999999659e+02,2.568547899260997108e-02,8.320266730650031084e-01,7.673410639547102452e-01,7.869004907747697564e-01,-1.114323642279590857e-04,1.766339164885461221e-01,9.584583149638987998e-02,1.045791036518859823e-01,1.348053711612262325e-04,2.749229435079279804e-02,1.745822716042418066e-02,1.385425707978976163e-02
3.800999999999999659e+02,2.392184710791810109e-02,8.299362165836883243e-01,7.634200500586275639e-01,7.833658642651539772e-01,7.104809458758678793e-05,1.727761102070332899e-01,9.226172065758413143e-02,1.002453919758660994e-01,6.416201607653939168e-05,2.724595390830127431e-02,1.666524606613766987e-02,1.315488107305653846e-02
3.900999999999999659e+02,2.232641258353606703e-02,8.277527842760883381e-01,7.594713624198331514e-01,7.798721209278260957e-01,-6.735650028351189325e-05,1.691373497060885689e-01,8.889776877480734529e-02,9.635678142334892782e-02,9.449100863787076037e-05,2.703716536253101752e-02,1.594189501384975227e-02,1.253080220665317608e-02
4.000999999999999659e+02,2.092022257038832905e-02,8.254403854997701684e-01,7.555064677112799387e-01,7.763826232898525248e-01,7.386035473837208724e-05,1.658906711502704245e-01,8.567225349321602734e-02,9.268482147919557268e-02,1.161053626596455872e-04,2.583129885501763215e-02,1.527031284216573241e-02,1.197106982872401734e-02
4.100999999999999659e+02,1.969102440035127438e-02,8.232999420150760583e-01,7.516516337090524136e-01,7.729142108133648659e-01,-2.409686771240285470e-04,1.622409083498451143e-01,8.264960736215151704e-02,8.924550748927490007e-02,2.817904767227426930e-05,2.530547216252861456e-02,1.528393657518672608e-02,1.139835162581115044e-02
4.200999999999999659e+02,1.850331591127527334e-02,8.213084598004518622e-01,7.477760458893131235e-01,7.695356010707395944e-01,-5.040196685875750606e-05,1.588271948837307046e-01,7.997074865134549959e-02,8.578354646128051597e-02,1.607519005766610350e-04,2.533891838520836021e-02,1.443655432623477085e-02,1.095732371765581990e-02
4.300999999999999659e+02,1.747395560072480952e-02,8.191770139763661085e-01,7.440337740284368451e-01,7.661684564565239830e-01,1.112726483720024239e-04,1.559685974368643091e-01,7.714367742923765314e-02,8.260881240988247887e-02,-3.018369782653351546e-04,2.459589152208352045e-02,1.402642659164152379e-02,1.061184230589006829e-02
4.400999999999999659e+02,1.644776830736372278e-02,8.170045788095096073e-01,7.402480695471860273e-01,7.628906062739798655e-01,2.463908024197124669e-04,1.530629901649444846e-01,7.499355341339991599e-02,7.958434421369339762e-02,-2.442876055209479858e-04,2.385346548930622132e-02,1.344037625752432172e-02,1.008636775233148070e-02
4.500999999999999659e+02,1.552787819957622550e-02,8.150000999740069085e-01,7.365077754847134672e-01,7.595679150599191631e-01,6.213641228656155587e-05,1.505544658833696259e-01,7.235903397617136912e-02,7.677699353155319206e-02,-2.168351081252603931e-04,2.363346144371521532e-02,1.309649386543178425e-02,9.772641883162267590e-03
4.600999999999999659e+02,1.457840559126272716e-02,8.130026193189771044e-01,7.329797835648645954e-01,7.563048295102675622e-01,5.521333441389812490e-05,1.476958684365032304e-01,7.006420953606962154e-02,7.402361179237047784e-02,3.513911867117727218e-05,2.320977591030804615e-02,1.275232220611340755e-02,9.471943548003005850e-03
4.700999999999999659e+02,1.370618884734399121e-02,8.110061384040150312e-01,7.293889214957426370e-01,7.530646848581242780e-01,1.249985479816011203e-04,1.450463146797680847e-01,6.768616360179829927e-02,7.139694393475802536e-02,3.536788900299197842e-05,2.387559607377395463e-02,1.220495177425581258e-02,8.948209179423516346e-03
4.800999999999999659e+02,1.291224465867817431e-02,8.091686161597985150e-01,7.258206042052700591e-01,7.498735746701130633e-01,1.908771099152263302e-04,1.421617117977657385e-01,6.591223364962410514e-02,6.908627518901107323e-02,-6.567197474254444818e-07,2.215291532898465768e-02,1.262998577427161886e-02,8.786977893034512294e-03
4.900999999999999659e+02,1.215786929674382393e-02,8.072461160098374222e-01,7.223183806994298850e-01,7.466921209736334664e-01,-3.390973738741333358e-05,1.401973012359583048e-01,6.385841203740835748e-02,6.670870800955668034e-02,1.826773997332069226e-05,2.163630136849125501e-02,1.191424890596310716e-02,8.404880162206224137e-03
5.000999999999999659e+02,1.143383576688153727e-02,8.052306400335913494e-01,7.188756567612930581e-01,7.435580911503016921e-01,-9.637716415689059782e-05,1.382458933917188881e-01,6.216820777892463623e-02,6.432709575677210412e-02,-3.000784082104646262e-04,2.210895457522295965e-02,1.143267748115111941e-02,8.203107289335832483e-03
5.100999999999999659e+02,1.072802272864920720e-02,8.032961430028193739e-01,7.154567803798386194e-01,7.404556793911593049e-01,-1.675077824121242733e-04,1.357323680649255571e-01,6.051321183239959794e-02,6.246171576604304942e-02,1.758253998432104937e-04,2.128421478483263907e-02,1.111614773542717385e-02,7.836592175083060760e-03
5.200999999999999091e+02,1.007592380486753945e-02,8.015445984044149430e-01,7.121599320784082199e-01,7.373887304635534656e-01,-1.174237989740830782e-04,1.336339294912636810e-01,5.884001357701645202e-02,6.042273931592768987e-02,7.495037391471129243e-05,2.065274208956778199e-02,1.085470833321545286e-02,7.366670727379114915e-03
5.300999999999999091e+02,9.498047975165234066e-03,7.995811089116829917e-01,7.087882418807991414e-01,7.343595368481615759e-01,-4.967120622355199777e-06,1.320876063097187469e-01,5.716016657822324543e-02,5.848365103018222239e-02,8.960869709119467731e-05,2.038677452238994367e-02,1.096438741820904977e-02,7.374441137025035224e-03
5.400999999999999091e+02,8.929128256458227636e-03,7.977265910863176046e-01,7.053643121254313808e-01,7.313189656705960662e-01,1.603805245891762224e-04,1.299711639732704094e-01,5.561853017968852037e-02,5.652644332534812605e-02,3.466886961387416341e-05,2.027311744831356705e-02,1.048117826830303155e-02,7.088372666704070325e-03
5.500999999999999091e+02,8.431222006044540238e-03,7.957720992541940097e-01,7.020881841751045460e-01,7.283258658726528001e-01,9.895331711159948416e-05,1.292360103261581683e-01,5.445056777494462763e-02,5.469056270599474689e-02,2.335790040800999945e-05,2.054949940818210849e-02,1.037010038638483400e-02,6.757715659640201912e-03
5.600999999999999091e+02,7.938449190051946602e-03,7.941505208645752711e-01,6.988600777053761703e-01,7.253575984202075277e-01,1.375232279090321866e-04,1.264104197777335403e-01,5.281412975147040112e-02,5.304956110210811565e-02,4.743134190393146377e-05,1.951246622832754699e-02,9.894531707189660810e-03,6.905275869172880152e-03
5.700999999999999091e+02,7.510059833242354807e-03,7.924279687281307050e-01,6.954875619951742527e-01,7.224163060335114794e-01,-8.878072070110823541e-05,1.247090641944166439e-01,5.153018757245140385e-02,5.140082614592412363e-02,4.676325621186151686e-06,1.879988143614475318e-02,1.017957957247871657e-02,6.756441052839564504e-03
5.800999999999999091e+02,7.062550893807501007e-03,7.906974186711456243e-01,6.922770221175551519e-01,7.194811400246200472e-01,5.423054327047401138e-05,1.228036659661869284e-01,5.037602834832190235e-02,4.993753302238809061e-02,1.152537448905889376e-04,2.018649773987650844e-02,9.900963667451113948e-03,6.480447659151589504e-03
5.900999999999999091e+02,6.678777758408431867e-03,7.889518725131466903e-01,6.891753594686563789e-01,7.165810123813265431e-01,-5.102546050143356250e-05,1.212123333776759376e-01,4.915454643530794282e-02,4.843080682133351494e-02,-9.587064688842584386e-05,1.969822294410875779e-02,9.552810817159005513e-03,6.281486198482225634e-03
6.000999999999999091e+02,6.332300893290184786e-03,7.873612860656229451e-01,6.860063967104478300e-01,7.137024146658138557e-01,-1.543314457683687339e-04,1.198560499144321057e-01,4.799833867344582145e-02,4.721624022327329528e-02,-9.926443216778948027e-06,1.870785425457982890e-02,9.328603417415887861e-03,6.015546425757495319e-03
6.100999999999999091e+02,5.991142369316249106e-03,7.855397596624877909e-01,6.829485884215182878e-01,7.108018522105201686e-01,-1.538127520551429300e-04,1.184617585075280755e-01,4.671509978107136335e-02,4.587396636186097387e-02,-1.570172601598604153e-04,1.869703930832410099e-02,9.244669821780522601e-03,5.832678331309581327e-03
