time,C3-_L14_U0.08,C3+_L12_U0.08,C3+_L13_U0.08,C3+_L14_U0.08,C3-_L14_U0.32,C3+_L12_U0.32,C3+_L13_U0.32,C3+_L14_U0.32,C3-_L14_U1.28,C3+_L12_U1.28,C3+_L13_U1.28,C3+_L14_U1.28
2.400999999999999659e+02,4.524281926535388826e-02,9.592757601097903208e-01,9.492224621994874711e-01,9.536705559260503229e-01,-1.610123623375896021e-04,5.886368403703814423e-01,5.113958116977035395e-01,5.512894254713706088e-01,7.624808355855354199e-05,1.132739681091936151e-01,1.019075023302855321e-01,9.643415858809423202e-02
2.500999999999999659e+02,4.160250915179854181e-02,9.584695375923755201e-01,9.476222495111892297e-01,9.524472114782900345e-01,-1.381828703996040484e-04,5.806618521071189587e-01,5.014173410012000565e-01,5.413760143971636518e-01,-2.820060439077253796e-05,1.091326036691228768e-01,9.705902122237122787e-02,9.182582646346179600e-02
2.600999999999999659e+02,3.839907566935008704e-02,9.575922954735507364e-01,9.461119737329787283e-01,9.512463093504048839e-01,-2.735356579523718279e-04,5.726658875470717058e-01,4.913978646482035084e-01,5.317645792051888254e-01,-1.584820226450340869e-04,1.050042403731528406e-01,9.230794723281147973e-02,8.706728044631435737e-02
2.700999999999999659e+02,3.554553810325264407e-02,9.567140530786497621e-01,9.446141978015801799e-01,9.500169413668967389e-01,-1.156680091881047765e-04,5.648157581932415905e-01,4.817103022085267860e-01,5.222939078469188701e-01,-1.537088876914414169e-04,1.007798686284392953e-01,8.820151172125186012e-02,8.243816594274742948e-02
2.800999999999999659e+02,3.290573788061017246e-02,9.558158051622247520e-01,9.431667168744259921e-01,9.487992017973940762e-01,-7.462402146144416263e-05,5.569446525426268169e-01,4.722445139545893844e-01,5.129955093694835710e-01,-3.328532013617284451e-05,9.774230132251639225e-02,8.444982267050182845e-02,7.841411693601861577e-02
2.900999999999999659e+02,3.049160272301050523e-02,9.549195577979522342e-01,9.416394390466304998e-01,9.476085820128439252e-01,-2.253099217440146724e-04,5.495639926882622817e-01,4.630769232664310175e-01,5.039269649142454899e-01,-4.182792711934956500e-05,9.453161878245286420e-02,8.018576521580893235e-02,7.440260142131130405e-02
3.000999999999999659e+02,2.823930848282166922e-02,9.539782980102509136e-01,9.401186948689608247e-01,9.463969569967340956e-01,-1.464243666777785059e-04,5.421463745967056713e-01,4.541142824506303466e-01,4.951676449547440795e-01,-5.238350765415269973e-05,9.095130371472689990e-02,7.674142126347148485e-02,7.076244017003277542e-02
3.100999999999999659e+02,2.622040145383429735e-02,9.532711028243795459e-01,9.386519618538066156e-01,9.452078276389405120e-01,-5.128570407496148092e-05,5.351233106589553534e-01,4.450183163274556986e-01,4.862558534527460785e-01,2.634247309654977226e-05,8.801854563201561010e-02,7.335163911297835904e-02,6.725221681417305197e-02
3.200999999999999659e+02,2.445614362829936009e-02,9.523968615337834454e-01,9.372098146220588788e-01,9.440104203052114284e-01,-2.100804633779705373e-04,5.279434239309579446e-01,4.364458229027564640e-01,4.779095763123767937e-01,2.800342031283005866e-05,8.457474257734680367e-02,7.043875213752819053e-02,6.369010274849989939e-02
3.300999999999999659e+02,2.286985376662568556e-02,9.516306500594164941e-01,9.357446179191597491e-01,9.428115469516027414e-01,-1.074777189230976496e-04,5.206916184711275486e-01,4.282274932207692508e-01,4.695029794867332518e-01,1.125021544721757069e-05,8.238444983158517421e-02,6.727053448883313358e-02,6.068867167641652655e-02
3.400999999999999659e+02,2.145213488114572006e-02,9.508364308549160926e-01,9.342721927084451927e-01,9.416556815978834871e-01,-2.020425290514422370e-04,5.140980691818245463e-01,4.201050251968579397e-01,4.613210915079815067e-01,1.071722665668124839e-04,7.938778612517902178e-02,6.434034964412230218e-02,5.769037511633976628e-02
3.500999999999999659e+02,2.013268983494729061e-02,9.499061741040527584e-01,9.328900179215220412e-01,9.404453078406317390e-01,-6.098596831325139931e-05,5.071669014014162924e-01,4.119221106410158040e-01,4.532791536902176510e-01,-1.702191705866362790e-04,7.767973581675187422e-02,6.142156745685558444e-02,5.506482439237508908e-02
3.600999999999999659e+02,1.893409997006402501e-02,9.491419631818381886e-01,9.314796378530058041e-01,9.392922818258878648e-01,5.126852094778599188e-05,5.007032053779228997e-01,4.042595235247704588e-01,4.454949965058251360e-01,1.209460487807006334e-04,7.501100096808518969e-02,5.861038477192807850e-02,5.233019956692031016e-02
3.700999999999999659e+02,1.780677271118326355e-02,9.481927011855272314e-01,9.300170593361261062e-01,9.381313725249829094e-01,1.016352328972138419e-04,4.943503840660053439e-01,3.967191835161782976e-01,4.377067111604560634e-01,-2.026337355863225894e-04,7.270129771419885090e-02,5.645960606053860437e-02,4.983806046588559746e-02
3.800999999999999659e+02,1.669749511238332457e-02,9.474134861221698012e-01,9.285473840384135258e-01,9.369683303323921297e-01,1.075928126498169147e-04,4.879376304775603357e-01,3.892541590442044064e-01,4.301343736452580835e-01,5.958301892163531767e-05,7.037099264735297011e-02,5.406417841872381697e-02,4.749248503270733085e-02
3.900999999999999659e+02,1.565095731679723434e-02,9.467493028075749661e-01,9.271468911210114516e-01,9.357896086784380785e-01,1.431954420054151115e-04,4.813231048914725640e-01,3.820592501327431667e-01,4.227225823749473088e-01,-2.725621316859693158e-05,6.784887070062164960e-02,5.179785642511838817e-02,4.531470972958336063e-02
4.000999999999999659e+02,1.462230539730399563e-02,9.458190460567117430e-01,9.257247118468339142e-01,9.346679035899210231e-01,1.017675846153654525e-04,4.755026819693745632e-01,3.749133833691992157e-01,4.155879172059535609e-01,8.107765083135844793e-05,6.618082391250429408e-02,4.965372211397420937e-02,4.323057666110924346e-02
4.100999999999999659e+02,1.371668912608534768e-02,9.450838431407068141e-01,9.243759302418852464e-01,9.334835149755792427e-01,-1.209117635868888126e-05,4.697591721354868466e-01,3.678826623101372206e-01,4.083430916599724569e-01,-2.473750186437022189e-05,6.433686164382465544e-02,4.767403666323312417e-02,4.113523565086980166e-02
4.200999999999999659e+02,1.296479725197310397e-02,9.442596156539205809e-01,9.229984664538614103e-01,9.323587015953468393e-01,-1.590489643624730287e-06,4.636860347806978089e-01,3.612248613807650388e-01,4.013476302583027788e-01,-9.598199774731161135e-05,6.243459424429349813e-02,4.592418976389062851e-02,3.923292188051921703e-02
4.300999999999999659e+02,1.217325983970279218e-02,9.435044072163917273e-01,9.216507274622313117e-01,9.312499730153309674e-01,-1.783057995222335086e-05,4.579545114021155716e-01,3.542434808043384842e-01,3.945777274245668709e-01,4.346147574734429848e-06,6.081745193577034470e-02,4.414112498362612186e-02,3.733835699791648866e-02
4.400999999999999659e+02,1.148293625632353619e-02,9.426501714473194404e-01,9.202344024975185333e-01,9.300974182846897254e-01,5.671992321964126931e-05,4.522179936671560929e-01,3.477871176242340323e-01,3.879198342697424140e-01,6.961940332427466588e-05,5.953063869620526388e-02,4.282864112929512385e-02,3.574063968284239834e-02
4.500999999999999659e+02,1.074845915854902127e-02,9.418939627337145071e-01,9.188410617421939319e-01,9.289829938242689655e-01,-1.201472302844910613e-04,4.467361881074385366e-01,3.414415563886273874e-01,3.813266803025767704e-01,1.023033150535933614e-04,5.808911184184207405e-02,4.082607432848687351e-02,3.414076978790803185e-02
4.600999999999999659e+02,1.010157816755032946e-02,9.410667344186995908e-01,9.174937739977614415e-01,9.278718771011309485e-01,-1.121953149866294908e-04,4.413722493582251660e-01,3.352602087642735929e-01,3.748512767331669826e-01,1.347076994797521379e-04,5.641426445527206179e-02,3.923282259829551782e-02,3.260075399899391158e-02
4.700999999999999659e+02,9.534805104292831679e-03,9.402415066558370560e-01,9.161398143910148839e-01,9.267586989521571228e-01,7.086209365256003175e-05,4.362989821501702670e-01,3.292137060895704015e-01,3.685068852197238010e-01,1.036678959296361315e-07,5.526246309675250656e-02,3.842283665902437861e-02,3.125646102239221236e-02
4.800999999999999659e+02,9.013039934946100173e-03,9.394592907642510538e-01,9.147754721015668444e-01,9.256031827284487701e-01,-2.834211390618643144e-05,4.306663470278584982e-01,3.233988137383653760e-01,3.623413411216402924e-01,-4.652999516783910047e-05,5.429227772043940248e-02,3.678958139587242687e-02,2.982142121878401247e-02
4.900999999999999659e+02,8.489021893512303449e-03,9.387080834310269628e-01,9.134403969735261919e-01,9.245203171473651560e-01,-3.866367370746948335e-05,4.256170527304145579e-01,3.172531895753296083e-01,3.561871161496319993e-01,-9.469229454451998020e-05,5.285135091888086556e-02,3.553717362675834490e-02,2.859788911449897414e-02
5.000999999999999659e+02,7.980011401410308167e-03,9.379168650547551334e-01,9.120428793839513437e-01,9.234175297400767368e-01,1.436940830219259058e-04,4.207535484902060752e-01,3.116693674550627402e-01,3.501857200829779915e-01,-1.139421704542148037e-04,5.080627095184376413e-02,3.409757031978741249e-02,2.746620318153613141e-02
5.100999999999999659e+02,7.492162973334726313e-03,9.372876914028271944e-01,9.107390517191421564e-01,9.223195312140031188e-01,1.282807587316675394e-04,4.157082496778639613e-01,3.062950680698521833e-01,3.443322997696230958e-01,-3.525034740600327344e-05,5.034723055628895216e-02,3.285098211950530228e-02,2.639346349100599523e-02
5.200999999999999091e+02,7.094814933590399067e-03,9.365784956648035564e-01,9.094653503857894616e-01,9.212298174917573634e-01,5.463422603017010970e-06,4.107208853994985809e-01,3.007723293886083726e-01,3.384983147001184300e-01,1.405644689644181661e-04,4.932914096440486895e-02,3.166898113835103085e-02,2.513945630734569156e-02
5.300999999999999091e+02,6.690026100158617470e-03,9.358312894358843392e-01,9.081079820909517819e-01,9.201207392616870262e-01,-2.000091179565625563e-05,4.059302987623984449e-01,2.953533659955069335e-01,3.329341717380116528e-01,-6.505348924887191346e-05,4.875339029834625110e-02,3.076516168770027787e-02,2.411156255912303217e-02
5.400999999999999091e+02,6.326041141439665665e-03,9.350350696792314453e-01,9.067716368707608998e-01,9.190195541919451427e-01,-7.752905100149279263e-05,4.011107448583100532e-01,2.903633932799084549e-01,3.274317527872763200e-01,3.767009811135264183e-06,4.805042843770251232e-02,2.951831267550415402e-02,2.316477468730331057e-02
5.500999999999999091e+02,5.995023363382792105e-03,9.343008670393028181e-01,9.054786072885612214e-01,9.179019321869953396e-01,-3.994622811021679150e-05,3.967576638398609412e-01,2.851266689729146653e-01,3.220171760428310881e-01,-1.683163853679194120e-04,4.599104721215466901e-02,2.876684778481462812e-02,2.231011962502818524e-02
5.600999999999999091e+02,5.628092242399680527e-03,9.336106765467269142e-01,9.041061713514858544e-01,9.168410102813262519e-01,9.894035943156897876e-05,3.921678503291280427e-01,2.799457260878568943e-01,3.166012050672313838e-01,-9.861969345475630360e-05,4.558691164822504388e-02,2.781182311284193312e-02,2.134870912153044240e-02
5.700999999999999091e+02,5.296203475138300427e-03,9.329084827412366110e-01,9.029179269663142327e-01,9.157548722054947854e-01,1.201687822055569371e-05,3.878167670532298161e-01,2.751632332203703402e-01,3.113882247802510217e-01,8.152542273391253464e-05,4.515557369048476405e-02,2.700913853478011106e-02,2.036804545099936761e-02
5.800999999999999091e+02,5.034268820723570431e-03,9.320822547022978855e-01,9.015366453522358769e-01,9.146552572164270423e-01,2.240531535561802608e-05,3.832758982349944721e-01,2.704876767323628473e-01,3.062972376683267273e-01,8.221161824109154341e-05,4.406637784125002483e-02,2.614434293981467844e-02,1.959971713058858769e-02
5.900999999999999091e+02,4.763251417333348899e-03,9.314580824307508999e-01,9.003229978162252678e-01,9.135789684037314284e-01,-5.905946546025577575e-06,3.789727607803182186e-01,2.658199231275751306e-01,3.013269396611055750e-01,9.567171019726051053e-05,4.296308075110609470e-02,2.546733845352557035e-02,1.894377430277790000e-02
6.000999999999999091e+02,4.509703418142035208e-03,9.306518599133360992e-01,8.989837569968764930e-01,9.125147797889359147e-01,1.388100837483871120e-04,3.749383196987403633e-01,2.613191744174319098e-01,2.962198174959786434e-01,1.006950168035265927e-06,4.184288217363128087e-02,2.476249461021202969e-02,1.796739821579158500e-02
6.100999999999999091e+02,4.259721097917230047e-03,9.299726724575982928e-01,8.976655590974517152e-01,9.114450098805079170e-01,2.779423633622255313e-05,3.707620388960474189e-01,2.569091077002051415e-01,2.914351930516709266e-01,-1.380934702641097923e-04,4.197909416028610535e-02,2.391423366040744056e-02,1.746866428792401976e-02
6.200999999999999091e+02,4.063033988403498553e-03,9.291844549095550354e-01,8.964509233568651592e-01,9.103968442199105171e-01,9.166194876263444413e-05,3.662661192852076919e-01,2.524926070650673204e-01,2.866985180207519135e-01,7.588292991400832435e-06,4.044555920921040493e-02,2.283347633178919867e-02,1.676378559706305504e-02
6.300999999999999091e+02,3.910416367833316649e-03,9.285122693863506749e-01,8.951736600832328472e-01,9.093067672448986727e-01,1.054444615546105193e-05,3.625413282990220809e-01,2.482996590725176367e-01,2.820606668283658913e-01,-5.282727684017555407e-05,4.079809023194040651e-02,2.252858612868514215e-02,1.607284345102221249e-02
6.400999999999999091e+02,3.765945130482859903e-03,9.276810399670309959e-01,8.938974571273291536e-01,9.082757482392984638e-01,-2.633061713215327214e-05,3.587566050363089065e-01,2.441466231405527154e-01,2.773966861829831876e-01,-6.808824569316195799e-05,4.027994463512788587e-02,2.183867056334317519e-02,1.547360380098583392e-02
