# Interacting fermions (standard model)
# L=16, Delta=1, W=100.0
# Diagonal matrix elements (A_i)_m in Hamiltonian eigenbasis, A_i=2n_i-1
# E_m/|E_0| (A_i)_m
-9.499247332833821167e-02 9.999996582000000300e-01
-9.494503792847376611e-02 9.999115635999999974e-01
-9.488915142957619897e-02 9.999112486000000244e-01
-9.488757237905295905e-02 9.998076508000000029e-01
-9.488636229376917752e-02 9.999995591000000461e-01
-9.487761526944894774e-02 -9.998146433000000277e-01
-9.481810050060267281e-02 9.997995941999999747e-01
-9.474896057738776967e-02 -9.998146941000000121e-01
-9.471657669484809250e-02 9.999996561999999756e-01
-9.459123727384380342e-02 9.999087744000000333e-01
-9.450672507133828226e-02 9.999090887999999566e-01
-9.444563372789938072e-02 9.997288532000000449e-01
-9.440672602617060372e-02 9.998075870999999504e-01
-9.438479366562417538e-02 9.997995292000000367e-01
-9.433875734707836136e-02 9.997265406999999993e-01
-9.433182257499360401e-02 -9.998146433000000277e-01
-9.427059028404780050e-02 -9.999138026999999651e-01
-9.426913858920416001e-02 -9.999996541000000239e-01
-9.422574932415696269e-02 -9.997090216999999779e-01
-9.402065166791212514e-02 -9.998147340999999910e-01
-9.389835016215702934e-02 9.999088372000000113e-01
-9.383606660655827159e-02 9.997188820000000309e-01
-9.345621204384546576e-02 9.997264793000000260e-01
-9.340555950746459724e-02 9.999090860999999553e-01
-9.334345514734211646e-02 9.997288565999999932e-01
-9.334244973898690734e-02 9.997995960000000126e-01
-9.330847220824992072e-02 9.999995922000000093e-01
-9.330495246659196995e-02 -9.998076055000000295e-01
-9.324049086580435408e-02 9.997995278000000319e-01
-9.319763150148481501e-02 9.998076509000000112e-01
-9.316331742472450106e-02 -9.999137998999999555e-01
-9.310433505832742263e-02 9.997288565999999932e-01
-9.296568913524379252e-02 -9.998075628000000492e-01
-9.290414730139265331e-02 9.997212573000000546e-01
-9.290306720246471750e-02 -9.999999209000000056e-01
-9.275003411097308692e-02 -9.997089986999999622e-01
-9.271742182383668762e-02 9.999090887999999566e-01
-9.264901426025685949e-02 9.997265408000000075e-01
-9.258346956879184853e-02 9.999090492000000108e-01
-9.251480579797806414e-02 9.997265383000000227e-01
-9.237727976924839379e-02 -9.998075678000000188e-01
-9.234519054823958628e-02 9.999113115000000107e-01
-9.228273481230120368e-02 9.997212550999999836e-01
-9.213685385896717983e-02 -9.999996571999999473e-01
-9.210729594170202761e-02 -9.999997322000000466e-01
-9.207550561193886263e-02 9.997994984000000418e-01
-9.204529753077593524e-02 9.999087354000000261e-01
-9.193304703945059941e-02 -9.999113397000000125e-01
-9.193101525470301350e-02 -9.998146942000000204e-01
-9.182847002441724138e-02 9.999090887999999566e-01
-9.179432964966220687e-02 9.999996661000000175e-01
-9.172630291515587730e-02 9.997995946000000078e-01
-9.171577850795595288e-02 -9.998146422000000477e-01
-9.165972872659432225e-02 9.999112539000000188e-01
-9.165369057666457320e-02 -9.998075628000000492e-01
-9.165297082880091706e-02 -9.999996537999999990e-01
-9.151509690603273905e-02 -9.999135729000000472e-01
-9.142062346737220291e-02 -9.999115395000000017e-01
-9.138679833532108165e-02 -9.998076148000000218e-01
-9.138404174768489929e-02 -9.999997830000000310e-01
-9.117819032532176182e-02 -9.999113420999999891e-01
-9.114350359521704303e-02 9.997995936000000361e-01
-9.110113467148142630e-02 -9.998075198000000441e-01
-9.104616359633677103e-02 -9.999999209000000056e-01
-9.104497984360640506e-02 -9.999113397000000125e-01
-9.103228536061921949e-02 9.999113115000000107e-01
-9.087025388627081868e-02 9.997212573000000546e-01
-9.076461585760779716e-02 9.999113166999999969e-01
-9.070240856582933997e-02 9.997212586999999484e-01
-9.066062308482029930e-02 9.997289180999999747e-01
-9.055368906124031114e-02 -9.998147340999999910e-01
-9.049577874699674118e-02 -9.999997830000000310e-01
-9.037968617880008659e-02 9.998076509000000112e-01
-9.020066878898244656e-02 9.998077182000000285e-01
-9.018839405360269679e-02 9.999087354000000261e-01
-9.017452564423468486e-02 -9.998147310999999648e-01
-9.011377855831123607e-02 -9.999115688999999918e-01
-9.009601847608730840e-02 -9.997113675000000033e-01
-8.993706744625412641e-02 9.997288532000000449e-01
-8.973585516987493682e-02 -9.999999236000000069e-01
-8.956189618362075944e-02 9.997995941999999747e-01
-8.952989483235689050e-02 -9.998076148000000218e-01
-8.935030024122100900e-02 9.997289146000000182e-01
-8.928917518901877126e-02 -9.999997322000000466e-01
-8.924880676561609827e-02 9.999996249999999476e-01
-8.918698476474438974e-02 9.997264793000000260e-01
-8.918693578774244957e-02 9.997995301000000001e-01
-8.911084574683129922e-02 -9.998075146999999552e-01
-8.901260517978162867e-02 9.997212573000000546e-01
-8.901009708788724939e-02 9.998075870999999504e-01
-8.897372850455803617e-02 -9.997090526999999893e-01
-8.894768952943156448e-02 9.997264793000000260e-01
-8.881618785247680226e-02 9.999087744000000333e-01
-8.874796629318236485e-02 9.997188806000000261e-01
-8.862326406323119132e-02 9.998076509000000112e-01
-8.858915396704397649e-02 -9.997089711000000101e-01
-8.855691288895913005e-02 -9.997113667999999453e-01
-8.836100382378025975e-02 9.999090887999999566e-01
-8.835961931434475891e-02 9.999112539000000188e-01
-8.821028436046808585e-02 9.999090492000000108e-01
-8.811138034718468681e-02 -9.999135211999999884e-01
-8.805190978401579438e-02 9.999995922000000093e-01
-8.791985171903431151e-02 9.997995301000000001e-01
-8.791165525398757230e-02 -9.999137988999999838e-01
-8.779794027551056368e-02 -9.998075147999999635e-01
-8.771134210148490151e-02 9.997264779000000212e-01
-8.763858987291538172e-02 9.999995591000000461e-01
-8.762110245254745022e-02 -9.997113170000000437e-01
-8.755798817065461870e-02 -9.998146941000000121e-01
-8.753169652165347647e-02 -9.999137998999999555e-01
-8.741584086906491191e-02 -9.997165610999999563e-01
-8.735982600864096448e-02 9.997289180999999747e-01
-8.735857032496884000e-02 -9.999113397000000125e-01
-8.730472554033215371e-02 9.997212573000000546e-01
-8.705543435425419641e-02 9.999995900999999465e-01
-8.698166322866597577e-02 9.997995960000000126e-01
-8.697813626554382060e-02 -9.997090215999999696e-01
-8.681723237125055226e-02 -9.999997064000000213e-01
-8.681456832152009695e-02 9.997212554000000084e-01
-8.678229678433083127e-02 9.999087744000000333e-01
-8.671769245646121504e-02 9.997995277000000236e-01
-8.667047785286510764e-02 9.999090887999999566e-01
-8.663775634108250578e-02 9.997288532000000449e-01
-8.660814722879423000e-02 9.999088372000000113e-01
-8.653355236625767666e-02 -9.999112878999999454e-01
-8.648909703255587555e-02 -9.998075198000000441e-01
-8.647425073376949212e-02 -9.999999209000000056e-01
-8.643135621639380650e-02 9.999090887999999566e-01
-8.611233243121650671e-02 9.999999236000000069e-01
-8.606349738263265048e-02 -9.999997032999999869e-01
-8.604860651709569930e-02 9.997289180999999747e-01
-8.595314693591486754e-02 -9.999115712999999683e-01
-8.591570684204193065e-02 -9.999137998999999555e-01
-8.588573472222221783e-02 -9.999999236000000069e-01
-8.578205236923214239e-02 9.997265406999999993e-01
-8.578140481021968855e-02 -9.999113420999999891e-01
-8.564195059896297091e-02 -9.998076535000000042e-01
-8.561038710054895418e-02 9.999087979999999876e-01
-8.546423585812577828e-02 -9.998147330000000110e-01
-8.543096211065832890e-02 9.997289180999999747e-01
-8.540515107589156940e-02 9.997995278000000319e-01
-8.540134683433456275e-02 -9.999997337999999569e-01
-8.519494023611901001e-02 9.999090860999999553e-01
-8.499008581426345521e-02 9.997995955999999795e-01
-8.495300537509933858e-02 -9.998075666000000306e-01
-8.492464807784165515e-02 9.999087744000000333e-01
-8.484275646732657161e-02 -9.998146482999999973e-01
-8.484251772056146390e-02 9.997289147000000264e-01
-8.479416627796146355e-02 9.999112539000000188e-01
-8.478492311325878938e-02 -9.999997064000000213e-01
-8.468606286720672949e-02 -9.999115712999999683e-01
-8.468369358217091303e-02 9.997995278000000319e-01
-8.449648008837974678e-02 -9.997113170000000437e-01
-8.440842513869459274e-02 9.997994969000000287e-01
-8.429782168281986510e-02 9.999113125999999907e-01
-8.401710067278869709e-02 -9.997165597999999598e-01
-8.399358191130010254e-02 9.999090887999999566e-01
-8.395366887858894678e-02 9.997289146000000182e-01
-8.392509176511878111e-02 9.997265406999999993e-01
-8.385647944723750857e-02 -9.999138026999999651e-01
-8.384263672564935821e-02 -9.999135211999999884e-01
-8.375354296833699419e-02 -9.999115396000000100e-01
-8.368268059695228855e-02 9.997995941999999747e-01
-8.353823521912213945e-02 9.999115688999999918e-01
-8.351712793665311274e-02 -9.999997064000000213e-01
-8.351543532860511432e-02 9.997995960000000126e-01
-8.347416618228739593e-02 9.999996582000000300e-01
-8.341214840236264860e-02 9.997995292000000367e-01
-8.337154855682285537e-02 -9.999112878999999454e-01
-8.321639624928475754e-02 9.999087744000000333e-01
-8.311574587962686222e-02 9.997188820000000309e-01
-8.309555928226323995e-02 9.997995946000000078e-01
-8.288801785673739764e-02 9.999996249999999476e-01
-8.261600967223522995e-02 9.997265392999999944e-01
-8.248235040230991744e-02 9.997264779000000212e-01
-8.233556707544044395e-02 -9.997089986999999622e-01
-8.222852405933270270e-02 -9.997089711000000101e-01
-8.217269419734733737e-02 9.999995922000000093e-01
-8.196390639868003647e-02 -9.998147321999999448e-01
-8.193569866310441985e-02 9.997264779000000212e-01
-8.190617197867197663e-02 -9.999997824999999896e-01
-8.188051656645904675e-02 -9.997113170000000437e-01
-8.186042585982380992e-02 -9.999138026999999651e-01
-8.178684992009689625e-02 -9.998076055000000295e-01
-8.172355262566814715e-02 -9.999996571999999473e-01
-8.168783518629253726e-02 -9.999135730000000555e-01
-8.162700840635329913e-02 9.999112498000000127e-01
-8.155876133981561360e-02 9.997212540000000036e-01
-8.155477689693550747e-02 -9.999997032999999869e-01
-8.133579576941156464e-02 9.998076517999999746e-01
-8.127431557591566214e-02 9.997265408000000075e-01
-8.117398756726207365e-02 9.998075548999999507e-01
-8.117106720713390677e-02 -9.999137998999999555e-01
-8.103869173300926043e-02 -9.999138026999999651e-01
-8.096912383487586684e-02 -9.999996541000000239e-01
-8.079223056138397363e-02 9.999112486000000244e-01
-8.069278470616603194e-02 9.999090887999999566e-01
-8.068637831314323661e-02 9.999090860999999553e-01
-8.062390258922355613e-02 9.997264779000000212e-01
-8.052453949714369341e-02 9.999112539000000188e-01
-8.052404407890766114e-02 -9.999113097999999811e-01
-8.045639853454805701e-02 9.997212573000000546e-01
-8.041910098722053479e-02 9.998075861999999869e-01
-8.033986968674909634e-02 -9.997089986999999622e-01
-8.024719472796014441e-02 9.997995301000000001e-01
-8.014259664172584952e-02 9.999088344000000017e-01
-8.013926656666731096e-02 -9.998147340999999910e-01
-8.010554464997253488e-02 9.999090860999999553e-01
-7.974835522009635080e-02 -9.997165597999999598e-01
-7.968611099568660705e-02 -9.999112878999999454e-01
-7.956639995809983157e-02 9.997212554000000084e-01
-7.951777985124011683e-02 -9.997089986999999622e-01
-7.942178415371421718e-02 9.999996249999999476e-01
-7.938156377032792865e-02 9.999090887999999566e-01
-7.936023218402223078e-02 -9.999997830000000310e-01
-7.935966483484444001e-02 9.997995301000000001e-01
-7.934655602034797195e-02 9.999996322999999965e-01
-7.924433101041818139e-02 -9.999138026999999651e-01
-7.900785088239259402e-02 9.999995591000000461e-01
-7.894004718796671094e-02 9.997995286999999953e-01
-7.876391779064299825e-02 9.999090887999999566e-01
-7.876229061421896605e-02 -9.997089711000000101e-01
-7.868788603726444009e-02 -9.997113330000000353e-01
-7.848458327594999562e-02 -9.998075159000000545e-01
-7.842719092122718560e-02 -9.999999212000000304e-01
-7.835925837524697346e-02 9.999113166999999969e-01
-7.834723791278037919e-02 -9.997090216999999779e-01
-7.829680452204747232e-02 9.997212586999999484e-01
-7.825546579176385908e-02 -9.999997032999999869e-01
-7.810806355962031378e-02 -9.999112903000000330e-01
-7.810695903666876883e-02 -9.998147340999999910e-01
-7.791377313406312732e-02 9.997288529000000201e-01
-7.777079851058393833e-02 9.999113125999999907e-01
-7.776594143112638968e-02 -9.998075198000000441e-01
-7.775710339056611520e-02 -9.998146472000000173e-01
-7.772342428683776117e-02 -9.997089987999999705e-01
-7.770483930707304532e-02 -9.999137998999999555e-01
-7.758857520331036151e-02 -9.997165610999999563e-01
-7.755692535681710242e-02 -9.998075628000000492e-01
-7.753105389386945323e-02 -9.999113397000000125e-01
-7.750257808722581243e-02 -9.999997830000000310e-01
-7.745518792467648295e-02 -9.998147322999999531e-01
-7.738706728534443247e-02 9.999090860999999553e-01
-7.728480601334791755e-02 -9.999137998999999555e-01
-7.721920303435032829e-02 9.997265392999999944e-01
-7.721131193407607118e-02 -9.998146472000000173e-01
-7.715650029854487224e-02 9.997995941999999747e-01
-7.714862794828662718e-02 -9.999996571999999473e-01
-7.712053518873766833e-02 -9.999115688999999918e-01
-7.704990390420782265e-02 9.999113125999999907e-01
-7.701356487729998923e-02 -9.999115712999999683e-01
-7.694789845258109828e-02 -9.999113397000000125e-01
-7.690631950544858653e-02 -9.998076030000000447e-01
-7.687451078674262250e-02 -9.998147310999999648e-01
-7.683916215786081028e-02 -9.998147340999999910e-01
-7.683446144889442830e-02 -9.997113675000000033e-01
-7.681179948834389315e-02 -9.999997332000000183e-01
-7.667702403796053390e-02 -9.999997824999999896e-01
-7.659443630408617476e-02 -9.999135211999999884e-01
-7.646118721332821611e-02 -9.999996541000000239e-01
-7.636807171943127415e-02 9.999087744000000333e-01
-7.622314113657875645e-02 9.997288529000000201e-01
-7.613037198926370097e-02 -9.999997824999999896e-01
-7.612603498418428483e-02 -9.999115712999999683e-01
-7.607458277380547973e-02 -9.998075198000000441e-01
-7.584760506104785971e-02 9.997995946000000078e-01
-7.581281029268031879e-02 -9.998075639000000292e-01
-7.573771547270163884e-02 9.999113125999999907e-01
-7.570625831034819009e-02 -9.999115712999999683e-01
-7.564651297046594280e-02 9.999995922000000093e-01
-7.559776310936887345e-02 9.999090860999999553e-01
-7.557233798449153328e-02 -9.999996541000000239e-01
-7.552935554578903143e-02 9.997265394000000027e-01
-7.552181754932389690e-02 -9.997113675000000033e-01
-7.534485698726009484e-02 -9.997188777000000082e-01
-7.529557023608965394e-02 9.998075548999999507e-01
-7.519048256037257072e-02 9.998076193999999584e-01
-7.512953605887304209e-02 9.997212554000000084e-01
-7.505056486006803085e-02 -9.998147330000000110e-01
-7.489272160284529689e-02 9.999087716000000237e-01
-7.482464779986686132e-02 9.997212586999999484e-01
-7.481857617329228105e-02 -9.999997824999999896e-01
-7.480046471525245155e-02 -9.997113675000000033e-01
-7.470891571168919443e-02 9.999090860999999553e-01
-7.464562677352616638e-02 -9.999113097999999811e-01
-7.459538962608326662e-02 -9.998146472000000173e-01
-7.456942082811438000e-02 -9.998075198000000441e-01
-7.454149877882126907e-02 -9.999112580000000250e-01
-7.453258194692821692e-02 -9.999996571999999473e-01
-7.430257253453882715e-02 -9.999115688999999918e-01
-7.420253877476101767e-02 9.999088372000000113e-01
-7.419342910398252222e-02 -9.999138026999999651e-01
-7.415587689687767881e-02 -9.998147322999999531e-01
-7.401665150287277395e-02 -9.997113675000000033e-01
-7.393204446706755362e-02 9.997995292000000367e-01
-7.390685429768660553e-02 -9.998146482999999973e-01
-7.375792041877420047e-02 9.997264768000000412e-01
-7.354041448164352901e-02 9.997289144000000016e-01
-7.350043761634691974e-02 9.998076193999999584e-01
-7.337150690960708710e-02 -9.999138026999999651e-01
-7.332398820499475001e-02 -9.998146482999999973e-01
-7.325661962957870366e-02 -9.998075198000000441e-01
-7.317138391373176343e-02 -9.999999212000000304e-01
-7.310136947120050854e-02 9.997995950000000409e-01
-7.308144630253503304e-02 9.998077179000000037e-01
-7.299950378069726409e-02 9.997995277000000236e-01
-7.289442005099457111e-02 9.999088344000000017e-01
-7.289099952709673924e-02 9.997288565999999932e-01
-7.285145422165975604e-02 -9.999112579000000167e-01
-7.278580654695686325e-02 9.997289180999999747e-01
-7.274485725992194118e-02 9.998076509000000112e-01
-7.270345382016078772e-02 -9.999135211999999884e-01
-7.268861017784160328e-02 9.999112498000000127e-01
-7.267785104726379175e-02 -9.997090492000000328e-01
-7.250015446325089319e-02 -9.997165597999999598e-01
-7.243765320629702575e-02 -9.999112878999999454e-01
-7.240890019859134996e-02 -9.999997337999999569e-01
-7.236657269511118096e-02 -9.998147310999999648e-01
-7.211021938126885300e-02 -9.999997030999999703e-01
-7.195771760900677994e-02 -9.998075159000000545e-01
-7.193282576347069524e-02 -9.999999236000000069e-01
-7.187725241821057987e-02 -9.997188788999999964e-01
-7.185557316998486543e-02 -9.997090492000000328e-01
-7.181980554143296835e-02 -9.999135730000000555e-01
-7.175989188985265610e-02 9.999995591000000461e-01
-7.169183374197700409e-02 9.997995286999999953e-01
-7.165548475976493692e-02 -9.998076510000000194e-01
-7.148085809756227205e-02 -9.999113397000000125e-01
-7.147772529743148806e-02 -9.998147310999999648e-01
-7.141483629943121136e-02 -9.999997332000000183e-01
-7.137544555911934374e-02 -9.999138026999999651e-01
-7.131385098278848755e-02 9.997264793000000260e-01
-7.123682300263065037e-02 -9.998075159000000545e-01
-7.117917977939923480e-02 -9.999999211000000221e-01
-7.113022191434185959e-02 9.999996982000000090e-01
-7.109943830827201994e-02 -9.997090215999999696e-01
-7.106817532593309727e-02 9.997995950000000409e-01
-7.092661585153042791e-02 -9.997090022000000298e-01
-7.073038656599554830e-02 9.999088372000000113e-01
-7.069824651103687185e-02 9.999112539000000188e-01
-7.068720311267845391e-02 -9.999997064000000213e-01
-7.066814912460397946e-02 9.997188820000000309e-01
-7.062985282298468726e-02 9.997212573000000546e-01
-7.053133095411294462e-02 -9.999997814000000096e-01
-7.049124599897160781e-02 9.997264793000000260e-01
-7.047600992165427292e-02 -9.998147330000000110e-01
-7.047251205071652924e-02 -9.997112823999999565e-01
-7.044993741830109235e-02 9.997995950000000409e-01
-7.041958764169391205e-02 -9.999997030999999703e-01
-7.024989434856004911e-02 9.997212586999999484e-01
-7.023951184313192986e-02 9.997289144000000016e-01
-7.007303509332278579e-02 9.997288565999999932e-01
-7.004141155359201731e-02 9.997212540000000036e-01
-7.003700898793391305e-02 -9.999137998999999555e-01
-6.992463428742408393e-02 -9.998075159000000545e-01
-6.986952058836119750e-02 -9.999137988999999838e-01
-6.985986992674929341e-02 -9.997090492000000328e-01
-6.980137059893530560e-02 9.997995950000000409e-01
-6.972498919773408022e-02 -9.999997332000000183e-01
-6.965830219958511760e-02 -9.998076029000000364e-01
-6.948858902163371210e-02 9.997264769000000495e-01
-6.900736207179632153e-02 9.999996561999999756e-01
-6.894298676750607036e-02 -9.999997064000000213e-01
-6.892839662437173776e-02 9.997289144000000016e-01
-6.892596177875724706e-02 9.998076517999999746e-01
-6.889342735447966104e-02 -9.997090022000000298e-01
-6.866271222449993328e-02 9.999090492000000108e-01
-6.862959624023462490e-02 9.997265406999999993e-01
-6.860917004500474703e-02 -9.997165597999999598e-01
-6.856120936099156793e-02 -9.999138026999999651e-01
-6.849571106743412852e-02 9.997264793000000260e-01
-6.845820386552589620e-02 -9.999115712999999683e-01
-6.845755612597682893e-02 9.999088344000000017e-01
-6.827503173522740665e-02 -9.997090022000000298e-01
-6.822422424685725684e-02 9.997994984000000418e-01
-6.801025904521262877e-02 -9.998146953000000003e-01
-6.785959222121640266e-02 -9.998147330000000110e-01
-6.783695806330307387e-02 9.997995955999999795e-01
-6.783632644309378623e-02 -9.999137988999999838e-01
-6.783357369830821104e-02 -9.998076055000000295e-01
-6.773782066777085664e-02 -9.999996537999999990e-01
-6.773314765827792572e-02 9.999113166999999969e-01
-6.772019101034881805e-02 -9.997165610999999563e-01
-6.762661697926522497e-02 -9.997090022000000298e-01
-6.756934166384458151e-02 -9.999115395000000017e-01
-6.752408897732978255e-02 -9.998075678000000188e-01
-6.734807177061080674e-02 9.998076509000000112e-01
-6.727674936616473422e-02 -9.999135223999999766e-01
-6.721793247446193609e-02 -9.999137988999999838e-01
-6.704065318791685435e-02 -9.997089986999999622e-01
-6.697417388423687612e-02 9.999996561999999756e-01
-6.697208213554539658e-02 9.999090492000000108e-01
-6.687456923417905985e-02 -9.998075639000000292e-01
-6.680642904531174098e-02 9.999112539000000188e-01
-6.674231588017245920e-02 -9.999999211000000221e-01
-6.663538773692759265e-02 -9.999115688999999918e-01
-6.663070147088964723e-02 -9.999138026999999651e-01
-6.656952171609600843e-02 -9.999137988999999838e-01
-6.654152507939392613e-02 9.999087744000000333e-01
-6.652980170280692329e-02 9.997995941999999747e-01
-6.646546529125965663e-02 9.998075861999999869e-01
-6.641802532639817791e-02 9.999115635999999974e-01
-6.641503014674256244e-02 9.999998905000000438e-01
-6.636646461351956849e-02 9.997994984000000418e-01
-6.635593633767809807e-02 9.999996561999999756e-01
-6.632139460425842681e-02 9.999996582000000300e-01
-6.631962895625809207e-02 -9.998146953000000003e-01
-6.629391855775335074e-02 9.997994984000000418e-01
-6.626419348938257514e-02 9.997995277000000236e-01
-6.626199984067283888e-02 -9.999997814000000096e-01
-6.623951898412841488e-02 -9.998146472000000173e-01
-6.621839014043050253e-02 9.999090887999999566e-01
-6.618868872235503242e-02 9.998075548999999507e-01
-6.615600280207460659e-02 9.999088372000000113e-01
-6.611913302333798093e-02 9.999090887999999566e-01
-6.608365647137580401e-02 9.997265383000000227e-01
-6.583309492657883621e-02 9.998077179000000037e-01
-6.576047330334781893e-02 -9.997165275999999601e-01
-6.571158203050686542e-02 -9.999115395000000017e-01
-6.570736319953111859e-02 9.999996561999999756e-01
-6.569897392138987491e-02 9.997289180999999747e-01
-6.569822913051996671e-02 -9.999112903000000330e-01
-6.563887787625626025e-02 -9.999115395000000017e-01
-6.553907252107517289e-02 9.997995292000000367e-01
-6.553890240401104295e-02 -9.999113097999999811e-01
-6.549690997647039659e-02 9.999112498000000127e-01
-6.543424386380489177e-02 9.997995936000000361e-01
-6.537010426294839749e-02 9.997264793000000260e-01
-6.532324433640898653e-02 9.999113115000000107e-01
-6.522143830035832812e-02 -9.998076029000000364e-01
-6.511015329300746945e-02 -9.997089987999999705e-01
-6.502017341045415733e-02 9.999995922000000093e-01
-6.499330757767515787e-02 9.997995292000000367e-01
-6.495236791066220927e-02 9.997995278000000319e-01
-6.460264302464373276e-02 9.999113115000000107e-01
-6.453770194442323693e-02 9.997995955999999795e-01
-6.443691800346831866e-02 -9.999996537999999990e-01
-6.440457536064748967e-02 -9.999115688999999918e-01
-6.429529160156695344e-02 9.999090492000000108e-01
-6.422680142959469318e-02 9.997265383000000227e-01
-6.405697649948456640e-02 9.999113115000000107e-01
-6.405100321377801831e-02 9.999996661000000175e-01
-6.400923859764238999e-02 -9.998147340999999910e-01
-6.399469621933565056e-02 9.997212550999999836e-01
-6.384850863747290606e-02 -9.999996571999999473e-01
-6.381801247146973166e-02 9.999113115000000107e-01
-6.381694795027174905e-02 9.997288529000000201e-01
-6.375555859247929169e-02 9.997212550999999836e-01
-6.368056967011512248e-02 9.997995292000000367e-01
-6.364283837069775740e-02 -9.998146942000000204e-01
-6.350604343784693739e-02 9.999996661000000175e-01
-6.343819030218213195e-02 9.997995946000000078e-01
-6.340042606772976208e-02 9.999090887999999566e-01
-6.337536965018243651e-02 9.999087716000000237e-01
-6.326446830890888884e-02 -9.997090526999999893e-01
-6.318861085072731421e-02 -9.998146422000000477e-01
-6.316457799835951958e-02 -9.999138026999999651e-01
-6.312580319736321721e-02 -9.999996537999999990e-01
-6.302213858854237294e-02 9.999996582000000300e-01
-6.301550043810018320e-02 -9.998075679000000271e-01
-6.300173372242286185e-02 9.997212586999999484e-01
-6.285802694563615012e-02 -9.999997322000000466e-01
-6.285459525425973748e-02 9.997265406999999993e-01
-6.261645612378569092e-02 9.997995936000000361e-01
-6.256752018103038659e-02 9.999115635999999974e-01
-6.250487418530091543e-02 9.997288529000000201e-01
-6.241885648804335746e-02 9.997212586999999484e-01
-6.239886453493125040e-02 9.997289180999999747e-01
-6.226539067609963840e-02 -9.998147340999999910e-01
-6.223720468228949310e-02 9.997288565999999932e-01
-6.220765625609158550e-02 -9.999997830000000310e-01
-6.220239492938371001e-02 -9.999137988999999838e-01
-6.209150932058576933e-02 9.998076509000000112e-01
-6.208889870969049735e-02 -9.998075147999999635e-01
-6.167735489192258808e-02 9.998076516999999663e-01
-6.165419134910048865e-02 -9.999999212000000304e-01
-6.165310575670156917e-02 -9.999113397000000125e-01
-6.164402424963350002e-02 -9.997089986999999622e-01
-6.163091801423139365e-02 -9.997188777000000082e-01
-6.156887792514041668e-02 -9.997113675000000033e-01
-6.156849562598311343e-02 -9.999135211999999884e-01
-6.137277222980737357e-02 9.999113166999999969e-01
-6.136829734634335204e-02 -9.998075147999999635e-01
-6.134617459705110631e-02 9.999995900999999465e-01
-6.131056493802890250e-02 9.997212586999999484e-01
-6.109419939905234853e-02 9.998076193999999584e-01
-6.100117192964597118e-02 -9.999997322000000466e-01
-6.099438880830970050e-02 9.999090492000000108e-01
-6.082263113067552102e-02 -9.998075146999999552e-01
-6.082153867788559626e-02 9.997265408000000075e-01
-6.081358395135341710e-02 -9.997113667999999453e-01
-6.077989383489214303e-02 -9.998075198000000441e-01
-6.072179872853752935e-02 9.998075870999999504e-01
-6.058351104166082718e-02 -9.998075146999999552e-01
-6.048523578579198534e-02 9.999113166999999969e-01
-6.044652298622415348e-02 -9.997090526999999893e-01
-6.044537307121183867e-02 -9.999112579000000167e-01
-6.034193560323145716e-02 -9.998146942000000204e-01
-6.026862456228648107e-02 -9.997113667999999453e-01
-6.016992202785466370e-02 9.997995941999999747e-01
-6.013829178247856455e-02 -9.998076510000000194e-01
-6.002855485072763897e-02 -9.999135223999999766e-01
-6.000383874468141060e-02 -9.999997064000000213e-01
-6.000313372344655977e-02 9.997212573000000546e-01
-5.989519423992947095e-02 -9.999115688999999918e-01
-5.968327214525666335e-02 9.999090492000000108e-01
-5.968286867173464710e-02 -9.998075640000000375e-01
-5.939417387566396644e-02 9.997995292000000367e-01
-5.938445115415558889e-02 -9.999137988999999838e-01
-5.935266636944529911e-02 9.999112487000000327e-01
-5.935047725994163637e-02 9.999995591000000461e-01
-5.933826137949523710e-02 -9.998146433000000277e-01
-5.928185418723689454e-02 9.997995941999999747e-01
-5.916667807443087845e-02 9.999998905000000438e-01
-5.903229931455136054e-02 9.999090887999999566e-01
-5.903081894017842002e-02 -9.998146942000000204e-01
-5.900776872276259494e-02 -9.999115688999999918e-01
-5.896388994560546742e-02 9.997265408000000075e-01
-5.890783575399247129e-02 9.999088372000000113e-01
-5.883252851980213388e-02 9.997289180999999747e-01
-5.869934083728094165e-02 9.997994969000000287e-01
-5.869002169245834954e-02 -9.997090215999999696e-01
-5.866029324547396284e-02 9.999995922000000093e-01
-5.852838737285076531e-02 9.999995900999999465e-01
-5.851228020641262295e-02 -9.997165275999999601e-01
-5.844978085798856887e-02 -9.999112903000000330e-01
-5.839323630316450159e-02 9.997995955999999795e-01
-5.832459074075691668e-02 9.999088372000000113e-01
-5.831041727610774411e-02 9.999996322999999965e-01
-5.826210315300316134e-02 9.997188820000000309e-01
-5.824243616578067551e-02 9.997995936000000361e-01
-5.818621157340318067e-02 -9.999999209000000056e-01
-5.808073275223514520e-02 9.997264793000000260e-01
-5.804445822847731362e-02 -9.999115396000000100e-01
-5.801354982003129046e-02 -9.999997030999999703e-01
-5.794691788554696271e-02 -9.999999209000000056e-01
-5.780610031342851840e-02 9.997995960000000126e-01
-5.777222290313465541e-02 9.999995922000000093e-01
-5.770416483263183377e-02 9.997995277000000236e-01
-5.765174726723326648e-02 -9.997113330000000353e-01
-5.762759211421080580e-02 -9.999137998999999555e-01
-5.751595333248628317e-02 -9.998146472000000173e-01
-5.749310601242393209e-02 -9.999113420999999891e-01
-5.749232142612801383e-02 9.999112539000000188e-01
-5.747385562631377592e-02 -9.997165597999999598e-01
